Experiment,Parameter,Outcome,Memory,Runtime,Detection delay,TP,FP,FN
CDDM + NB,0.05210526315789474,,8944,49.87481700027274,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1264,28.735554999911983,,0,0,1
RDDM + NB,0.05210526315789474,,63992,21.147794000171416,,0,0,1
CDDM + NB,0.05210526315789474,,8944,50.243022000358906,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,28.090077999877394,,0,0,1
RDDM + NB,0.05210526315789474,,64024,22.65599700058374,,0,1,1
CDDM + NB,0.05210526315789474,,8944,51.07009499988635,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,27.658379999593308,,0,0,1
RDDM + NB,0.05210526315789474,,63992,23.073758000464295,,0,0,1
CDDM + NB,0.05210526315789474,,8944,55.07825299991964,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1264,26.937292000184243,,0,0,1
RDDM + NB,0.05210526315789474,,64024,21.497087000170723,,0,1,1
CDDM + NB,0.05210526315789474,,8944,49.91872700065869,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1232,28.90568200018606,,0,0,1
RDDM + NB,0.05210526315789474,,63992,23.391616000481008,,0,0,1
CDDM + NB,0.05210526315789474,,8944,53.54893899948365,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,28.010850999635295,,0,0,1
RDDM + NB,0.05210526315789474,,64024,22.20768200004386,,0,1,1
CDDM + NB,0.05210526315789474,,8944,55.14577900066797,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1232,28.309960000115098,,0,0,1
RDDM + NB,0.05210526315789474,,63992,24.417616000391718,,0,0,1
CDDM + NB,0.05210526315789474,,8944,57.26507999952446,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,30.935818000216386,,0,0,1
RDDM + NB,0.05210526315789474,,63992,23.219553000672022,,0,0,1
CDDM + NB,0.05210526315789474,,8944,53.28230499981146,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,28.093107000131567,,0,0,1
RDDM + NB,0.05210526315789474,,63992,24.751168999500806,,0,0,1
CDDM + NB,0.05210526315789474,,8944,55.86380199929408,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,30.213211000045703,,0,0,1
RDDM + NB,0.05210526315789474,,63992,22.954934000154026,,0,0,1
CDDM + NB,0.05210526315789474,,8944,49.87314200025139,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1232,28.576596000675636,,0,0,1
RDDM + NB,0.05210526315789474,,64088,22.202062000360456,,0,1,1
CDDM + NB,0.05210526315789474,,8944,49.27483800020127,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1264,27.411306999965745,,0,0,1
RDDM + NB,0.05210526315789474,,64056,29.495626000425545,,0,0,1
CDDM + NB,0.05210526315789474,,8944,59.69408700002532,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1232,27.164651000020967,,0,0,1
RDDM + NB,0.05210526315789474,,63992,22.690879000037967,,0,0,1
CDDM + NB,0.05210526315789474,,8944,49.74168900025688,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,28.099850999751652,,0,0,1
RDDM + NB,0.05210526315789474,,63992,21.220704999905138,,0,0,1
CDDM + NB,0.05210526315789474,,8944,49.61813599948073,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,27.169808000508056,,0,0,1
RDDM + NB,0.05210526315789474,,63992,22.431038999457087,,0,0,1
CDDM + NB,0.05210526315789474,,8944,60.99521600026492,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,27.227198000218777,,0,0,1
RDDM + NB,0.05210526315789474,,64024,21.766948000731645,,0,1,1
CDDM + NB,0.05210526315789474,,8944,49.241547999372415,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1232,27.08310599973629,,0,0,1
RDDM + NB,0.05210526315789474,,63992,20.963059000678186,,0,0,1
CDDM + NB,0.05210526315789474,,8944,49.23544700068305,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,27.650574000290362,,0,0,1
RDDM + NB,0.05210526315789474,,63992,22.0334619998539,,0,0,1
CDDM + NB,0.05210526315789474,,8944,50.72240499976033,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,27.10496100007731,,0,0,1
RDDM + NB,0.05210526315789474,,64024,22.399270000278193,,0,1,1
CDDM + NB,0.05210526315789474,,8944,49.29217699918809,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,26.91790300013963,,0,0,1
RDDM + NB,0.05210526315789474,,64024,22.06249999926513,,0,1,1
CDDM + NB,0.05210526315789474,,8944,49.57486300008895,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,26.87016100026085,,0,0,1
RDDM + NB,0.05210526315789474,,63976,21.264732999952685,,0,3,1
CDDM + NB,0.05210526315789474,,8944,51.49046600035945,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1264,27.36984199964354,,0,1,1
RDDM + NB,0.05210526315789474,,64024,21.63673499944707,,0,1,1
CDDM + NB,0.05210526315789474,,8944,50.89062600018224,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,28.14924899939797,,0,0,1
RDDM + NB,0.05210526315789474,,63992,22.629313999459555,,0,0,1
CDDM + NB,0.05210526315789474,,8944,52.14645300020493,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,27.974474000075134,,0,0,1
RDDM + NB,0.05210526315789474,,63992,22.54856999934418,,0,0,1
CDDM + NB,0.05210526315789474,,8944,55.77142499987531,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1232,28.171168999506335,,0,0,1
RDDM + NB,0.05210526315789474,,63992,22.059029000047303,,0,0,1
CDDM + NB,0.05210526315789474,,8944,50.248620999809646,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,27.647047999380447,,0,0,1
RDDM + NB,0.05210526315789474,,64024,21.519994999835035,,0,1,1
CDDM + NB,0.05210526315789474,,8944,50.39619599938305,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1232,27.356282000255305,,0,0,1
RDDM + NB,0.05210526315789474,,63992,21.143634000509337,,0,0,1
CDDM + NB,0.05210526315789474,,8944,57.957007999903,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,26.90085500034911,,0,0,1
RDDM + NB,0.05210526315789474,,64024,21.467958000357612,,0,1,1
CDDM + NB,0.05210526315789474,,8944,48.50106300000334,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,28.788544999770238,,0,0,1
RDDM + NB,0.05210526315789474,,63992,21.60489400012011,,0,0,1
CDDM + NB,0.05210526315789474,,8944,49.39196000032098,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1264,27.503579999574868,,0,0,1
RDDM + NB,0.05210526315789474,,63992,21.50208399962139,,0,0,1
CDDM + NB,0.05210526315789474,,8944,56.66307499996037,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1264,27.19990300010977,,0,0,1
RDDM + NB,0.05210526315789474,,63992,21.792498000650085,,0,0,1
CDDM + NB,0.05210526315789474,,8944,49.92756100000406,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,27.368854000087595,,0,0,1
RDDM + NB,0.05210526315789474,,64056,21.00363799945626,,0,0,1
CDDM + NB,0.05210526315789474,,8944,50.76482399999804,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1264,27.777788999628683,,0,0,1
RDDM + NB,0.05210526315789474,,64024,21.63701800054696,,0,1,1
CDDM + NB,0.05210526315789474,,8944,51.91458700028306,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,28.280859000005876,,0,0,1
RDDM + NB,0.05210526315789474,,63976,23.265887999514234,,0,1,1
CDDM + NB,0.05210526315789474,,8944,49.44154599979811,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,27.08985799927177,,0,0,1
RDDM + NB,0.05210526315789474,,64088,23.22128099967813,,0,1,1
CDDM + NB,0.05210526315789474,,8944,52.681877000395616,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,28.247295999790367,,0,0,1
RDDM + NB,0.05210526315789474,,64088,22.131384999738657,,0,1,1
CDDM + NB,0.05210526315789474,,8944,57.633315000202856,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,28.47064799971122,,0,0,1
RDDM + NB,0.05210526315789474,,64024,21.52657900023769,,0,1,1
CDDM + NB,0.05210526315789474,,8944,53.46289799945225,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,27.51184099997772,,0,0,1
RDDM + NB,0.05210526315789474,,63992,23.477385000660433,,0,0,1
CDDM + NB,0.05210526315789474,,8944,50.43834499974764,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,27.55010900000343,,0,0,1
RDDM + NB,0.05210526315789474,,63992,22.691891000249598,,0,0,1
CDDM + NB,0.05210526315789474,,8944,57.003453000106674,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,28.13072299977648,,0,0,1
RDDM + NB,0.05210526315789474,,63992,21.636252000462264,,0,0,1
CDDM + NB,0.05210526315789474,,8944,51.80430400014302,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1264,27.907664999474946,,0,0,1
RDDM + NB,0.05210526315789474,,63992,23.624679000022297,,0,0,1
CDDM + NB,0.05210526315789474,,8944,52.18931900071766,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1232,27.840435999678448,,0,0,1
RDDM + NB,0.05210526315789474,,63976,22.48899000005622,,0,1,1
CDDM + NB,0.05210526315789474,,8944,54.265572000076645,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,27.326149999680638,,0,0,1
RDDM + NB,0.05210526315789474,,63976,23.079250000591855,,0,1,1
CDDM + NB,0.05210526315789474,,8944,53.17917799948191,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,27.689726000062365,,0,0,1
RDDM + NB,0.05210526315789474,,64024,22.76640000036423,,0,1,1
CDDM + NB,0.05210526315789474,,8944,49.98586500005331,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1264,27.388407999751507,,0,0,1
RDDM + NB,0.05210526315789474,,63992,22.589981999772135,,0,0,1
CDDM + NB,0.05210526315789474,,8944,50.60162199970364,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1232,29.642473999956565,,0,0,1
RDDM + NB,0.05210526315789474,,63992,21.511036000447348,,0,0,1
CDDM + NB,0.05210526315789474,,8944,50.30520199943567,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,27.417586999945343,,0,0,1
RDDM + NB,0.05210526315789474,,64024,22.521095000229252,,0,1,1
CDDM + NB,0.05210526315789474,,8944,49.96322500028327,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,27.276601999801642,,0,0,1
RDDM + NB,0.05210526315789474,,64056,21.406798000498384,,0,0,1
CDDM + NB,0.05210526315789474,,8944,66.17980299961346,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,34.937098999762384,,0,0,1
RDDM + NB,0.05210526315789474,,64088,28.651951999563607,,0,2,1
CDDM + NB,0.05210526315789474,,8944,67.04730300043593,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1264,33.10024899928976,,0,0,1
RDDM + NB,0.05210526315789474,,63976,21.786672999951406,,0,1,1
CDDM + NB,0.05210526315789474,,8944,48.96276499948726,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1264,27.22924299996521,,0,0,1
RDDM + NB,0.05210526315789474,,63944,22.924011000213795,,0,0,1
CDDM + NB,0.05210526315789474,,8944,51.593671999398794,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1232,28.307876999861037,,0,0,1
RDDM + NB,0.05210526315789474,,63992,22.178535000421107,,0,0,1
CDDM + NB,0.05210526315789474,,8944,51.41093699967314,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,29.388541000116675,,0,0,1
RDDM + NB,0.05210526315789474,,64024,21.820981000018946,,0,2,1
CDDM + NB,0.05210526315789474,,8944,50.08122300023388,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,26.802714000041306,,0,0,1
RDDM + NB,0.05210526315789474,,63992,21.380893000241485,,0,0,1
CDDM + NB,0.05210526315789474,,8944,49.981516000116244,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,27.985368999907223,,0,0,1
RDDM + NB,0.05210526315789474,,63992,21.613597000396112,,0,0,1
CDDM + NB,0.05210526315789474,,8944,50.00703899986547,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1264,28.1334830006017,,0,0,1
RDDM + NB,0.05210526315789474,,64024,21.321710999472998,,0,1,1
CDDM + NB,0.05210526315789474,,8944,49.431069000092975,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,27.36224099953688,,0,0,1
RDDM + NB,0.05210526315789474,,63944,21.727409000050102,,0,0,1
CDDM + NB,0.05210526315789474,,8944,49.882895999871835,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1264,27.15762700063351,,0,0,1
RDDM + NB,0.05210526315789474,,63992,23.044051000397303,,0,0,1
CDDM + NB,0.05210526315789474,,8944,50.59108200021001,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,27.69982700010587,,0,0,1
RDDM + NB,0.05210526315789474,,63992,21.65607699953398,,0,0,1
CDDM + NB,0.05210526315789474,,8944,49.44127300041146,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1264,27.425522000157798,,0,0,1
RDDM + NB,0.05210526315789474,,63976,22.35639300033654,,0,1,1
CDDM + NB,0.05210526315789474,,8944,50.37485399952857,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1264,27.351180000550812,,0,0,1
RDDM + NB,0.05210526315789474,,63992,20.762352999554423,,0,0,1
CDDM + NB,0.05210526315789474,,8944,55.25218299953849,,0,0,1
HDDM_A_test + NB,0.05210526315789474,,1296,31.21904799991171,,0,0,1
RDDM + NB,0.05210526315789474,,64056,28.148264000265044,,0,0,1
CDDM + NB,0.10421052631578948,,8944,50.11262100015301,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,27.196514000024763,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.779943999717943,,0,0,1
CDDM + NB,0.10421052631578948,,8944,50.29112600004737,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1232,27.04987099969003,,0,0,1
RDDM + NB,0.10421052631578948,,64056,21.342843000638823,,0,0,1
CDDM + NB,0.10421052631578948,,8944,50.020269000015105,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1232,27.85575699999754,,0,0,1
RDDM + NB,0.10421052631578948,,64024,21.59105700047803,,0,1,1
CDDM + NB,0.10421052631578948,,8944,60.868282000228646,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1264,27.020458999686525,,0,0,1
RDDM + NB,0.10421052631578948,,64024,21.120812999470218,,0,1,1
CDDM + NB,0.10421052631578948,,8944,52.03158299991628,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,27.15695400002005,,0,0,1
RDDM + NB,0.10421052631578948,,63992,22.20399899943004,,0,0,1
CDDM + NB,0.10421052631578948,,8944,49.838743000691466,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1264,26.97195700056909,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.54564299962658,,0,0,1
CDDM + NB,0.10421052631578948,,8944,58.688596000138205,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1264,32.87401700072223,,0,0,1
RDDM + NB,0.10421052631578948,,64024,21.28410499972233,,0,1,1
CDDM + NB,0.10421052631578948,,8944,49.597349000578106,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1232,27.320254999722238,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.754974000032234,,0,0,1
CDDM + NB,0.10421052631578948,,8944,49.98960299963073,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1232,26.769014999445062,,0,0,1
RDDM + NB,0.10421052631578948,,64024,21.82720199925825,,0,1,1
CDDM + NB,0.10421052631578948,,8944,52.25342199992156,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1232,30.573577999348345,,0,0,1
RDDM + NB,0.10421052631578948,,64024,21.240631000182475,,0,1,1
CDDM + NB,0.10421052631578948,,8944,52.831976999186736,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,28.7999319998562,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.482120000655414,,0,0,1
CDDM + NB,0.10421052631578948,,8944,52.42263800028013,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,27.08025700030703,,0,0,1
RDDM + NB,0.10421052631578948,,64024,21.539063999625796,,0,1,1
CDDM + NB,0.10421052631578948,,8944,51.59489899961045,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,30.697168999722635,,0,0,1
RDDM + NB,0.10421052631578948,,64024,21.57894900028623,,0,1,1
CDDM + NB,0.10421052631578948,,8944,49.70197700004064,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1232,27.833711999846855,,0,0,1
RDDM + NB,0.10421052631578948,,64024,21.73993300039001,,0,1,1
CDDM + NB,0.10421052631578948,,8944,49.59499400047207,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,27.255838999735715,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.54182899994339,,0,0,1
CDDM + NB,0.10421052631578948,,8944,49.231721999603906,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,31.405259000166552,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.499272000255587,,0,0,1
CDDM + NB,0.10421052631578948,,8944,49.67754999961471,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,27.80394899946259,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.44656499967823,,0,0,1
CDDM + NB,0.10421052631578948,,8944,49.50284299957275,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,28.399036999871896,,0,0,1
RDDM + NB,0.10421052631578948,,63992,22.089708999374125,,0,0,1
CDDM + NB,0.10421052631578948,,8944,50.82297900025878,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1264,28.001906000099552,,0,0,1
RDDM + NB,0.10421052631578948,,64024,21.741389999988314,,0,2,1
CDDM + NB,0.10421052631578948,,8944,49.2795969994404,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,28.540088999761792,,0,0,1
RDDM + NB,0.10421052631578948,,63992,20.746406999933242,,0,0,1
CDDM + NB,0.10421052631578948,,8944,50.485732999732136,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1264,27.353776000381913,,0,0,1
RDDM + NB,0.10421052631578948,,63992,22.425455000302463,,0,0,1
CDDM + NB,0.10421052631578948,,8944,50.456639000003634,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1232,28.093115000046964,,0,0,1
RDDM + NB,0.10421052631578948,,63992,28.176609000183817,,0,0,1
CDDM + NB,0.10421052631578948,,8944,49.2203169997083,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1232,27.141184999891266,,0,0,1
RDDM + NB,0.10421052631578948,,64024,21.47815999978775,,0,1,1
CDDM + NB,0.10421052631578948,,8944,50.58460899999773,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1232,27.33581500069704,,0,0,1
RDDM + NB,0.10421052631578948,,64056,22.372907999852032,,0,0,1
CDDM + NB,0.10421052631578948,,8944,48.50393600008829,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,26.966535000610747,,0,0,1
RDDM + NB,0.10421052631578948,,63976,21.29978100037988,,0,2,1
CDDM + NB,0.10421052631578948,,8944,63.07234799987782,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,27.36480500061589,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.98082599988993,,0,0,1
CDDM + NB,0.10421052631578948,,8944,50.5318890000126,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,27.653085000565625,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.975663999910466,,0,0,1
CDDM + NB,0.10421052631578948,,8944,52.55674399995769,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,27.40566300053615,,0,0,1
RDDM + NB,0.10421052631578948,,64024,22.064421999857586,,0,1,1
CDDM + NB,0.10421052631578948,,8944,50.44743899998139,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1232,27.3747330002152,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.19827400019858,,0,0,1
CDDM + NB,0.10421052631578948,,8944,50.68507399937516,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,27.28380600001401,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.50241100025596,,0,0,1
CDDM + NB,0.10421052631578948,,8944,49.63207800028613,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,27.69860099942889,,0,0,1
RDDM + NB,0.10421052631578948,,64024,21.355664000111574,,0,1,1
CDDM + NB,0.10421052631578948,,8944,59.8550120002983,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1232,27.416945999902964,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.127504000105546,,0,0,1
CDDM + NB,0.10421052631578948,,8944,49.318203999973775,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,27.11662499950762,,0,0,1
RDDM + NB,0.10421052631578948,,64024,22.069059999921592,,0,1,1
CDDM + NB,0.10421052631578948,,8944,50.46334000053321,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,27.200709999306127,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.412885000245296,,0,0,1
CDDM + NB,0.10421052631578948,,8944,52.18246000004001,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,33.31951199925243,,0,0,1
RDDM + NB,0.10421052631578948,,63992,28.690869999991264,,0,0,1
CDDM + NB,0.10421052631578948,,8944,66.74775800001953,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,27.43262300009519,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.55443700030446,,0,0,1
CDDM + NB,0.10421052631578948,,8944,49.779162999584514,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1232,28.410836000148265,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.892306999689026,,0,0,1
CDDM + NB,0.10421052631578948,,8944,50.85469900041062,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,27.042008999160316,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.308809999936784,,0,0,1
CDDM + NB,0.10421052631578948,,8944,50.114167999709025,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,32.7691849997791,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.449537000080454,,0,0,1
CDDM + NB,0.10421052631578948,,8944,49.28592500073137,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1264,27.19193400025688,,0,0,1
RDDM + NB,0.10421052631578948,,64024,21.17068100051256,,0,1,1
CDDM + NB,0.10421052631578948,,8944,49.6824359997845,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,28.59627699945122,,0,0,1
RDDM + NB,0.10421052631578948,,63976,21.195106000050146,,0,1,1
CDDM + NB,0.10421052631578948,,8944,53.74040400056401,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,31.899960999908217,,0,0,1
RDDM + NB,0.10421052631578948,,64024,25.317017999441305,,0,1,1
CDDM + NB,0.10421052631578948,,8944,61.636708000150975,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1264,27.63896400028898,,0,0,1
RDDM + NB,0.10421052631578948,,63992,24.009656000089308,,0,0,1
CDDM + NB,0.10421052631578948,,8944,50.35864300043613,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,27.093026999864378,,0,0,1
RDDM + NB,0.10421052631578948,,63992,23.14024400038761,,0,1,1
CDDM + NB,0.10421052631578948,,8944,52.15606399997341,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1264,33.331810999698064,,0,0,1
RDDM + NB,0.10421052631578948,,63992,28.10291799960396,,0,0,1
CDDM + NB,0.10421052631578948,,8944,52.86178000005748,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,27.936739999859128,,0,0,1
RDDM + NB,0.10421052631578948,,64024,22.922442999515624,,0,1,1
CDDM + NB,0.10421052631578948,,8944,53.10275099964201,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1264,27.76052300032461,,0,0,1
RDDM + NB,0.10421052631578948,,64024,22.794712000177242,,0,2,1
CDDM + NB,0.10421052631578948,,8944,49.926343000151974,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1232,27.28817800016259,,0,1,1
RDDM + NB,0.10421052631578948,,63976,21.944692000033683,,0,2,1
CDDM + NB,0.10421052631578948,,8944,66.3572129997192,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,32.94214099969395,,0,0,1
RDDM + NB,0.10421052631578948,,64024,29.03513199998997,,0,1,1
CDDM + NB,0.10421052631578948,,8944,62.471117000313825,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1264,27.063253999585868,,0,0,1
RDDM + NB,0.10421052631578948,,63976,22.766203000173846,,0,1,1
CDDM + NB,0.10421052631578948,,8944,49.96602699975483,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,27.196127999559394,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.876751999116095,,0,2,1
CDDM + NB,0.10421052631578948,,8944,50.81225799949607,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1232,27.454023999780475,,0,0,1
RDDM + NB,0.10421052631578948,,64024,21.629692000715295,,0,1,1
CDDM + NB,0.10421052631578948,,8944,58.1090209998365,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1264,27.66231199984759,,0,0,1
RDDM + NB,0.10421052631578948,,64024,21.09987000039837,,0,1,1
CDDM + NB,0.10421052631578948,,8944,49.748563000321155,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,27.545027999622107,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.709820000069158,,0,0,1
CDDM + NB,0.10421052631578948,,8944,50.72053200001392,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,27.446594999673835,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.910385999944992,,0,0,1
CDDM + NB,0.10421052631578948,,8944,49.61311899933207,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1264,33.98250200007169,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.44766299988987,,0,0,1
CDDM + NB,0.10421052631578948,,8944,51.22580500028562,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,26.88201300043147,,0,0,1
RDDM + NB,0.10421052631578948,,63992,22.631689999798255,,0,0,1
CDDM + NB,0.10421052631578948,,8944,51.22713800028578,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,27.410838999458065,,0,0,1
RDDM + NB,0.10421052631578948,,63992,21.996280999701412,,0,0,1
CDDM + NB,0.10421052631578948,,8944,49.02245799985394,,0,0,1
HDDM_A_test + NB,0.10421052631578948,,1296,30.125270999633358,,0,0,1
