Experiment,Parameter,Outcome,Memory,Runtime,Detection delay,TP,FP,FN
FHDDMS.add,0.0,,1224.0,39.53095600081724,255.0,0.0,1.0,1.0
HDDM.A.test,0.0,,1232.0,53.525210001680534,71.0,1.0,0.0,0.0
HDDM.W.test,0.0,,2520.0,52.78361100135953,255.0,0.0,0.0,1.0
MDDM.A.100,0.0,,1976.0,92.91810599825112,255.0,0.0,1.0,1.0
MDDM.E.100,0.0,,1968.0,68.77163800163544,255.0,0.0,0.0,1.0
MDDM.G.100,0.0,,1968.0,67.72999700115179,255.0,0.0,1.0,1.0
NO_DETECTION,0.0,,320.0,33.04649900019285,255.0,0.0,0.0,1.0
PageHinkley,0.0,,960.0,36.29934399941703,255.0,0.0,1.0,1.0
RDDM,0.0,,64024.0,39.95628199845669,4.0,1.0,0.0,0.0
SeqDrift2,0.0,,30272.0,58.6853599997994,199.0,1.0,0.0,0.0
ADWIN,0.05210526315789474,,6536.0,72.22658599857823,23.0,1.0,0.0,0.0
BWAF,0.05210526315789474,,1024.0,100.8759119977185,1.0,1.0,3.0,0.0
CDDM,0.05210526315789474,,8944.0,97.91258900077082,249.0,1.0,0.0,0.0
CUSUM,0.05210526315789474,,880.0,36.98252899994259,226.0,1.0,0.0,0.0
DDM,0.05210526315789474,,904.0,38.85094500219566,3.0,1.0,0.0,0.0
EDDM,0.05210526315789474,,1472.0,34.17020800043247,31.0,1.0,2.0,0.0
EWMA,0.05210526315789474,,960.0,40.991445999679854,2.0,1.0,4.0,0.0
FHDDM,0.05210526315789474,,1744.0,36.30317900024238,30.0,1.0,0.0,0.0
FHDDMS,0.05210526315789474,,1920.0,51.3858150006854,15.0,1.0,0.0,0.0
FHDDMS.add,0.05210526315789474,,1224.0,40.84050399978878,24.0,1.0,0.0,0.0
HDDM.A.test,0.05210526315789474,,1296.0,50.10007699820562,5.0,1.0,0.0,0.0
HDDM.W.test,0.05210526315789474,,2520.0,52.631336999183986,11.0,1.0,0.0,0.0
MDDM.A.100,0.05210526315789474,,1976.0,89.85481900162995,29.0,1.0,0.0,0.0
MDDM.E.100,0.05210526315789474,,1968.0,64.87354799901368,22.0,1.0,0.0,0.0
MDDM.G.100,0.05210526315789474,,1968.0,70.42441399971722,96.0,1.0,0.0,0.0
NO_DETECTION,0.05210526315789474,,320.0,40.0253560001147,255.0,0.0,0.0,1.0
PageHinkley,0.05210526315789474,,960.0,36.01036799955182,168.0,1.0,0.0,0.0
RDDM,0.05210526315789474,,64024.0,40.5095780006377,4.0,1.0,0.0,0.0
SeqDrift2,0.05210526315789474,,17024.0,45.356962000369094,199.0,1.0,1.0,0.0
ADWIN,0.05210526315789474,,6536.0,65.81443799950648,23.0,1.0,0.0,0.0
BWAF,0.05210526315789474,,1024.0,100.34780999922077,1.0,1.0,2.0,0.0
CDDM,0.05210526315789474,,8944.0,95.23936299956404,255.0,0.0,0.0,1.0
CUSUM,0.05210526315789474,,880.0,37.96517899900209,72.0,1.0,0.0,0.0
DDM,0.05210526315789474,,904.0,50.60579600103665,7.0,1.0,2.0,0.0
EDDM,0.05210526315789474,,1472.0,47.71060300117824,15.0,1.0,2.0,0.0
EWMA,0.05210526315789474,,960.0,43.62634499921114,255.0,0.0,7.0,1.0
FHDDM,0.05210526315789474,,1744.0,36.690754001028836,31.0,1.0,0.0,0.0
FHDDMS,0.05210526315789474,,1920.0,50.470969999878434,21.0,1.0,0.0,0.0
FHDDMS.add,0.05210526315789474,,1224.0,40.97187499792199,24.0,1.0,0.0,0.0
HDDM.A.test,0.05210526315789474,,1296.0,50.306011999055045,4.0,1.0,0.0,0.0
HDDM.W.test,0.05210526315789474,,2520.0,52.82395100221038,12.0,1.0,0.0,0.0
MDDM.A.100,0.05210526315789474,,1976.0,88.86473000166006,28.0,1.0,0.0,0.0
MDDM.E.100,0.05210526315789474,,1968.0,65.23926799854962,25.0,1.0,0.0,0.0
MDDM.G.100,0.05210526315789474,,1968.0,83.18795000013779,22.0,1.0,0.0,0.0
NO_DETECTION,0.05210526315789474,,320.0,33.88855200319085,255.0,0.0,0.0,1.0
PageHinkley,0.05210526315789474,,960.0,35.54508299930603,255.0,0.0,1.0,1.0
RDDM,0.05210526315789474,,64024.0,40.26663599870517,2.0,1.0,2.0,0.0
SeqDrift2,0.05210526315789474,,30272.0,46.68904199934332,199.0,1.0,0.0,0.0
ADWIN,0.05210526315789474,,6576.0,66.07368000186398,23.0,1.0,0.0,0.0
BWAF,0.05210526315789474,,1024.0,99.21278199908556,1.0,1.0,2.0,0.0
CDDM,0.05210526315789474,,8944.0,94.34652200070559,255.0,0.0,0.0,1.0
CUSUM,0.05210526315789474,,880.0,40.991259997099405,181.0,1.0,0.0,0.0
DDM,0.05210526315789474,,904.0,48.8222929998301,3.0,1.0,2.0,0.0
EDDM,0.05210526315789474,,1472.0,34.18137999688042,26.0,1.0,2.0,0.0
EWMA,0.05210526315789474,,960.0,41.5619470004458,255.0,0.0,8.0,1.0
FHDDM,0.05210526315789474,,1744.0,36.59492299993872,32.0,1.0,0.0,0.0
FHDDMS,0.05210526315789474,,1920.0,50.90071699669352,19.0,1.0,0.0,0.0
FHDDMS.add,0.05210526315789474,,1224.0,39.68255899962969,24.0,1.0,0.0,0.0
HDDM.A.test,0.05210526315789474,,1232.0,49.487285999930464,7.0,1.0,0.0,0.0
HDDM.W.test,0.05210526315789474,,2520.0,53.60711600224022,12.0,1.0,0.0,0.0
MDDM.A.100,0.05210526315789474,,1976.0,90.01613200234715,25.0,1.0,0.0,0.0
MDDM.E.100,0.05210526315789474,,1968.0,77.41645300120581,24.0,1.0,0.0,0.0
MDDM.G.100,0.05210526315789474,,1968.0,73.61114699961036,24.0,1.0,0.0,0.0
NO_DETECTION,0.05210526315789474,,320.0,33.52266200090526,255.0,0.0,0.0,1.0
PageHinkley,0.05210526315789474,,960.0,36.78297599981306,255.0,0.0,1.0,1.0
RDDM,0.05210526315789474,,64024.0,41.111655002168845,2.0,1.0,0.0,0.0
SeqDrift2,0.05210526315789474,,30272.0,46.51523499705945,199.0,1.0,0.0,0.0
ADWIN,0.05210526315789474,,6512.0,65.77422900227248,23.0,1.0,0.0,0.0
BWAF,0.05210526315789474,,1024.0,99.56994199819746,1.0,1.0,1.0,0.0
CDDM,0.05210526315789474,,8944.0,92.58436699747108,255.0,0.0,0.0,1.0
CUSUM,0.05210526315789474,,880.0,35.59901599874138,245.0,1.0,0.0,0.0
DDM,0.05210526315789474,,904.0,37.4939790017379,11.0,1.0,6.0,0.0
EDDM,0.05210526315789474,,1472.0,34.601373998157214,28.0,1.0,3.0,0.0
EWMA,0.05210526315789474,,928.0,40.10232599830488,2.0,1.0,7.0,0.0
FHDDM,0.05210526315789474,,1744.0,35.72766099750879,33.0,1.0,0.0,0.0
FHDDMS,0.05210526315789474,,1920.0,50.79095299879555,15.0,1.0,0.0,0.0
FHDDMS.add,0.05210526315789474,,1224.0,40.21146999730263,24.0,1.0,0.0,0.0
HDDM.A.test,0.05210526315789474,,1296.0,49.45323300125892,21.0,1.0,0.0,0.0
HDDM.W.test,0.05210526315789474,,2520.0,56.509955997171346,11.0,1.0,0.0,0.0
MDDM.A.100,0.05210526315789474,,1976.0,88.44164300171542,22.0,1.0,0.0,0.0
MDDM.E.100,0.05210526315789474,,1968.0,65.48770999870612,24.0,1.0,0.0,0.0
MDDM.G.100,0.05210526315789474,,1968.0,68.62836299842456,26.0,1.0,0.0,0.0
NO_DETECTION,0.05210526315789474,,320.0,33.1267720030155,255.0,0.0,0.0,1.0
PageHinkley,0.05210526315789474,,960.0,36.07275199829019,255.0,0.0,1.0,1.0
RDDM,0.05210526315789474,,64024.0,40.81252700052573,3.0,1.0,1.0,0.0
SeqDrift2,0.05210526315789474,,30272.0,45.65049899974838,199.0,1.0,0.0,0.0
ADWIN,0.05210526315789474,,6600.0,78.27525199900265,23.0,1.0,0.0,0.0
BWAF,0.05210526315789474,,1024.0,98.86225200170884,2.0,1.0,3.0,0.0
CDDM,0.05210526315789474,,8944.0,93.40415999758989,255.0,0.0,1.0,1.0
CUSUM,0.05210526315789474,,880.0,36.27055199831375,65.0,1.0,0.0,0.0
DDM,0.05210526315789474,,904.0,37.483723997866036,7.0,1.0,0.0,0.0
EDDM,0.05210526315789474,,1472.0,35.15940400029649,21.0,1.0,4.0,0.0
EWMA,0.05210526315789474,,960.0,39.81239099812228,255.0,0.0,3.0,1.0
FHDDM,0.05210526315789474,,1744.0,36.88615899955039,29.0,1.0,0.0,0.0
FHDDMS,0.05210526315789474,,1920.0,56.9868949969532,15.0,1.0,0.0,0.0
FHDDMS.add,0.05210526315789474,,1224.0,39.50866499872063,24.0,1.0,0.0,0.0
HDDM.A.test,0.05210526315789474,,1296.0,50.87906599874259,9.0,1.0,0.0,0.0
HDDM.W.test,0.05210526315789474,,2520.0,52.83868499827804,11.0,1.0,0.0,0.0
MDDM.A.100,0.05210526315789474,,1976.0,89.15638399776071,31.0,1.0,0.0,0.0
MDDM.E.100,0.05210526315789474,,1968.0,64.55393600117532,24.0,1.0,0.0,0.0
MDDM.G.100,0.05210526315789474,,1968.0,68.26200900104595,28.0,1.0,0.0,0.0
NO_DETECTION,0.05210526315789474,,320.0,33.74327299752622,255.0,0.0,0.0,1.0
PageHinkley,0.05210526315789474,,960.0,49.25215099865454,237.0,1.0,0.0,0.0
RDDM,0.05210526315789474,,63992.0,53.755779001221526,5.0,1.0,0.0,0.0
SeqDrift2,0.05210526315789474,,30272.0,45.22507200090331,199.0,1.0,0.0,0.0
ADWIN,0.05210526315789474,,6568.0,65.38995200025965,23.0,1.0,0.0,0.0
BWAF,0.05210526315789474,,1024.0,101.97261200301,33.0,1.0,1.0,0.0
CDDM,0.05210526315789474,,8944.0,93.61910399820772,255.0,0.0,0.0,1.0
CUSUM,0.05210526315789474,,880.0,37.50979200049187,124.0,1.0,0.0,0.0
DDM,0.05210526315789474,,904.0,36.8574330022966,8.0,1.0,1.0,0.0
EDDM,0.05210526315789474,,1472.0,35.192475999792805,24.0,1.0,6.0,0.0
EWMA,0.05210526315789474,,960.0,56.39254600100685,2.0,1.0,5.0,0.0
FHDDM,0.05210526315789474,,1744.0,39.420683999196626,34.0,1.0,0.0,0.0
FHDDMS,0.05210526315789474,,1920.0,53.182412000751356,17.0,1.0,0.0,0.0
FHDDMS.add,0.05210526315789474,,1224.0,40.86899699905189,24.0,1.0,0.0,0.0
HDDM.A.test,0.05210526315789474,,1264.0,50.48198499935097,4.0,1.0,0.0,0.0
HDDM.W.test,0.05210526315789474,,2520.0,53.037379002489615,11.0,1.0,0.0,0.0
MDDM.A.100,0.05210526315789474,,1976.0,88.10367199839675,25.0,1.0,0.0,0.0
MDDM.E.100,0.05210526315789474,,1968.0,64.19992800147156,24.0,1.0,0.0,0.0
MDDM.G.100,0.05210526315789474,,1968.0,68.09259500005282,24.0,1.0,0.0,0.0
NO_DETECTION,0.05210526315789474,,320.0,44.78076799932751,255.0,0.0,0.0,1.0
PageHinkley,0.05210526315789474,,960.0,35.50660100154346,255.0,0.0,1.0,1.0
RDDM,0.05210526315789474,,64024.0,39.826180996897165,3.0,1.0,1.0,0.0
SeqDrift2,0.05210526315789474,,30272.0,45.50473699782742,199.0,1.0,0.0,0.0
ADWIN,0.05210526315789474,,6632.0,65.99767000079737,23.0,1.0,0.0,0.0
BWAF,0.05210526315789474,,1024.0,101.43053999854601,1.0,1.0,2.0,0.0
CDDM,0.05210526315789474,,8944.0,93.68592700047884,255.0,0.0,0.0,1.0
CUSUM,0.05210526315789474,,880.0,37.04591700079618,68.0,1.0,0.0,0.0
DDM,0.05210526315789474,,904.0,37.56298199732555,3.0,1.0,3.0,0.0
EDDM,0.05210526315789474,,1408.0,34.72684500229661,36.0,1.0,5.0,0.0
EWMA,0.05210526315789474,,960.0,40.4198100004578,7.0,1.0,4.0,0.0
FHDDM,0.05210526315789474,,1744.0,35.52316300192615,39.0,1.0,0.0,0.0
FHDDMS,0.05210526315789474,,1920.0,51.636635998875136,20.0,1.0,0.0,0.0
FHDDMS.add,0.05210526315789474,,1224.0,39.93980299856048,24.0,1.0,0.0,0.0
HDDM.A.test,0.05210526315789474,,1296.0,49.52338799921563,8.0,1.0,0.0,0.0
HDDM.W.test,0.05210526315789474,,2520.0,52.50472700208775,14.0,1.0,0.0,0.0
MDDM.A.100,0.05210526315789474,,1976.0,101.86939800041728,26.0,1.0,0.0,0.0
MDDM.E.100,0.05210526315789474,,1968.0,66.4463130015065,23.0,1.0,0.0,0.0
MDDM.G.100,0.05210526315789474,,1968.0,67.88572500227019,20.0,1.0,0.0,0.0
NO_DETECTION,0.05210526315789474,,320.0,33.69306199965649,255.0,0.0,0.0,1.0
PageHinkley,0.05210526315789474,,960.0,37.447677001182456,179.0,1.0,0.0,0.0
RDDM,0.05210526315789474,,64024.0,39.81626899985713,1.0,1.0,0.0,0.0
SeqDrift2,0.05210526315789474,,30272.0,45.44212800101377,199.0,1.0,0.0,0.0
ADWIN,0.05210526315789474,,6568.0,66.2166049987718,23.0,1.0,0.0,0.0
BWAF,0.05210526315789474,,1024.0,99.83311899850378,1.0,1.0,1.0,0.0
CDDM,0.05210526315789474,,8944.0,94.78268700331682,245.0,1.0,0.0,0.0
CUSUM,0.05210526315789474,,880.0,36.86110100170481,141.0,1.0,0.0,0.0
DDM,0.05210526315789474,,904.0,38.35705500023323,6.0,1.0,1.0,0.0
EDDM,0.05210526315789474,,1472.0,34.69367299840087,26.0,1.0,4.0,0.0
EWMA,0.05210526315789474,,960.0,40.82264400130953,1.0,1.0,5.0,0.0
FHDDM,0.05210526315789474,,1744.0,36.12118200180703,34.0,1.0,0.0,0.0
FHDDMS,0.05210526315789474,,1920.0,51.65801700059092,19.0,1.0,0.0,0.0
FHDDMS.add,0.05210526315789474,,1224.0,39.826144002290675,24.0,1.0,0.0,0.0
HDDM.A.test,0.05210526315789474,,1296.0,60.886174000188475,10.0,1.0,0.0,0.0
HDDM.W.test,0.05210526315789474,,2520.0,53.12937700000475,15.0,1.0,0.0,0.0
MDDM.A.100,0.05210526315789474,,1976.0,90.23498500027927,24.0,1.0,0.0,0.0
MDDM.E.100,0.05210526315789474,,1968.0,64.84053899839637,24.0,1.0,0.0,0.0
MDDM.G.100,0.05210526315789474,,1968.0,68.88122500095051,21.0,1.0,0.0,0.0
NO_DETECTION,0.05210526315789474,,320.0,33.89332099686726,255.0,0.0,0.0,1.0
PageHinkley,0.05210526315789474,,960.0,35.90837400042801,255.0,0.0,1.0,1.0
RDDM,0.05210526315789474,,64088.0,41.563906001101714,4.0,1.0,1.0,0.0
SeqDrift2,0.05210526315789474,,30272.0,45.717162000073586,199.0,1.0,0.0,0.0
ADWIN,0.05210526315789474,,6536.0,65.85330500092823,23.0,1.0,0.0,0.0
BWAF,0.05210526315789474,,1024.0,99.32701499928953,2.0,1.0,1.0,0.0
CDDM,0.05210526315789474,,8944.0,92.88575400205445,255.0,0.0,1.0,1.0
CUSUM,0.05210526315789474,,880.0,37.21395200045663,193.0,1.0,0.0,0.0
DDM,0.05210526315789474,,904.0,37.94531200037454,5.0,1.0,0.0,0.0
EDDM,0.05210526315789474,,1472.0,34.09685600126977,32.0,1.0,3.0,0.0
EWMA,0.05210526315789474,,960.0,45.54451999865705,1.0,1.0,7.0,0.0
FHDDM,0.05210526315789474,,1744.0,36.02931099885609,38.0,1.0,0.0,0.0
FHDDMS,0.05210526315789474,,1920.0,52.502130001812475,19.0,1.0,0.0,0.0
FHDDMS.add,0.05210526315789474,,1224.0,40.2966439978627,24.0,1.0,0.0,0.0
HDDM.A.test,0.05210526315789474,,1296.0,50.13678600153071,14.0,1.0,0.0,0.0
HDDM.W.test,0.05210526315789474,,2520.0,52.951256999222096,14.0,1.0,0.0,0.0
MDDM.A.100,0.05210526315789474,,1976.0,88.64474800066091,23.0,1.0,0.0,0.0
MDDM.E.100,0.05210526315789474,,1968.0,64.29776600270998,23.0,1.0,0.0,0.0
MDDM.G.100,0.05210526315789474,,1968.0,80.33402000000933,27.0,1.0,0.0,0.0
NO_DETECTION,0.05210526315789474,,320.0,33.53171500202734,255.0,0.0,0.0,1.0
PageHinkley,0.05210526315789474,,960.0,35.60103500058176,242.0,1.0,0.0,0.0
RDDM,0.05210526315789474,,64024.0,40.177120001317235,4.0,1.0,0.0,0.0
SeqDrift2,0.05210526315789474,,30272.0,45.73913499916671,199.0,1.0,0.0,0.0
ADWIN,0.05210526315789474,,6536.0,65.09412999730557,23.0,1.0,0.0,0.0
BWAF,0.05210526315789474,,1024.0,100.02273600184708,2.0,1.0,0.0,0.0
CDDM,0.05210526315789474,,8944.0,94.93372099677799,255.0,0.0,0.0,1.0
CUSUM,0.05210526315789474,,880.0,49.742212002456654,139.0,1.0,0.0,0.0
DDM,0.05210526315789474,,904.0,37.54921600193484,9.0,1.0,1.0,0.0
EDDM,0.05210526315789474,,1472.0,33.74545800033957,20.0,1.0,6.0,0.0
EWMA,0.05210526315789474,,960.0,40.99249499995494,1.0,1.0,6.0,0.0
FHDDM,0.05210526315789474,,1744.0,36.62388500015368,33.0,1.0,0.0,0.0
FHDDMS,0.05210526315789474,,1920.0,51.5383629972348,17.0,1.0,0.0,0.0
FHDDMS.add,0.05210526315789474,,1224.0,39.759698000125354,24.0,1.0,0.0,0.0
HDDM.A.test,0.05210526315789474,,1232.0,50.5093969986774,4.0,1.0,0.0,0.0
HDDM.W.test,0.05210526315789474,,2520.0,53.09787599981064,18.0,1.0,0.0,0.0
MDDM.A.100,0.05210526315789474,,1976.0,95.8459089997632,25.0,1.0,0.0,0.0
MDDM.E.100,0.05210526315789474,,1968.0,65.3033240014338,21.0,1.0,0.0,0.0
MDDM.G.100,0.05210526315789474,,1968.0,69.42775100105791,25.0,1.0,0.0,0.0
NO_DETECTION,0.05210526315789474,,320.0,33.75571800279431,255.0,0.0,0.0,1.0
PageHinkley,0.05210526315789474,,960.0,35.38965300322161,95.0,1.0,0.0,0.0
RDDM,0.05210526315789474,,64024.0,40.52355800013174,2.0,1.0,0.0,0.0
SeqDrift2,0.05210526315789474,,30272.0,45.65506899962202,199.0,1.0,0.0,0.0
ADWIN,0.10421052631578948,,6544.0,66.31693199960864,23.0,1.0,0.0,0.0
BWAF,0.10421052631578948,,1024.0,114.48422900139121,2.0,1.0,0.0,0.0
CDDM,0.10421052631578948,,8944.0,117.26363400157425,90.0,1.0,0.0,0.0
CUSUM,0.10421052631578948,,880.0,36.66713799975696,75.0,1.0,0.0,0.0
DDM,0.10421052631578948,,904.0,37.095092000527075,14.0,1.0,0.0,0.0
EDDM,0.10421052631578948,,1472.0,34.89250599886873,16.0,1.0,2.0,0.0
EWMA,0.10421052631578948,,960.0,41.02059600336361,2.0,1.0,4.0,0.0
FHDDM,0.10421052631578948,,1744.0,37.23536899997271,34.0,1.0,0.0,0.0
FHDDMS,0.10421052631578948,,1920.0,51.39134199998807,17.0,1.0,0.0,0.0
FHDDMS.add,0.10421052631578948,,1224.0,40.594022000732366,24.0,1.0,0.0,0.0
HDDM.A.test,0.10421052631578948,,1232.0,50.465984000766184,6.0,1.0,0.0,0.0
HDDM.W.test,0.10421052631578948,,2520.0,57.59424099960597,29.0,1.0,0.0,0.0
MDDM.A.100,0.10421052631578948,,1976.0,90.31070400305907,27.0,1.0,0.0,0.0
MDDM.E.100,0.10421052631578948,,1968.0,65.76382200000808,33.0,1.0,0.0,0.0
MDDM.G.100,0.10421052631578948,,1968.0,69.15645000117365,29.0,1.0,0.0,0.0
NO_DETECTION,0.10421052631578948,,320.0,34.15551100260927,255.0,0.0,0.0,1.0
PageHinkley,0.10421052631578948,,960.0,35.345084997970844,89.0,1.0,0.0,0.0
RDDM,0.10421052631578948,,64024.0,39.8877870029537,9.0,1.0,0.0,0.0
SeqDrift2,0.10421052631578948,,30272.0,45.06635299912887,199.0,1.0,0.0,0.0
ADWIN,0.10421052631578948,,6576.0,65.07957299982081,23.0,1.0,0.0,0.0
BWAF,0.10421052631578948,,1024.0,98.49160199883045,5.0,1.0,1.0,0.0
CDDM,0.10421052631578948,,8944.0,94.01486999922781,94.0,1.0,0.0,0.0
CUSUM,0.10421052631578948,,880.0,36.92829099964001,74.0,1.0,0.0,0.0
DDM,0.10421052631578948,,904.0,37.650905000191415,12.0,1.0,1.0,0.0
EDDM,0.10421052631578948,,1472.0,34.74963500048034,3.0,1.0,3.0,0.0
EWMA,0.10421052631578948,,960.0,44.2064009985188,1.0,1.0,2.0,0.0
FHDDM,0.10421052631578948,,1744.0,40.66864299966255,37.0,1.0,0.0,0.0
FHDDMS,0.10421052631578948,,1920.0,51.71994499687571,16.0,1.0,0.0,0.0
FHDDMS.add,0.10421052631578948,,1224.0,40.07838599864044,24.0,1.0,0.0,0.0
HDDM.A.test,0.10421052631578948,,1296.0,50.60565100211534,7.0,1.0,0.0,0.0
HDDM.W.test,0.10421052631578948,,2520.0,53.901235998637276,14.0,1.0,0.0,0.0
MDDM.A.100,0.10421052631578948,,1976.0,88.57539399832604,34.0,1.0,0.0,0.0
MDDM.E.100,0.10421052631578948,,1968.0,64.73394600106985,27.0,1.0,0.0,0.0
MDDM.G.100,0.10421052631578948,,1968.0,69.19138699959149,29.0,1.0,0.0,0.0
NO_DETECTION,0.10421052631578948,,320.0,33.674649999738904,255.0,0.0,0.0,1.0
PageHinkley,0.10421052631578948,,960.0,37.052326999400975,76.0,1.0,0.0,0.0
RDDM,0.10421052631578948,,64024.0,40.18947999793454,3.0,1.0,1.0,0.0
SeqDrift2,0.10421052631578948,,30272.0,47.05083299995749,199.0,1.0,0.0,0.0
ADWIN,0.10421052631578948,,6568.0,65.45319499855395,23.0,1.0,0.0,0.0
BWAF,0.10421052631578948,,1024.0,99.28716600188636,1.0,1.0,0.0,0.0
CDDM,0.10421052631578948,,8944.0,94.95846199934022,70.0,1.0,0.0,0.0
CUSUM,0.10421052631578948,,880.0,49.96993500026292,75.0,1.0,0.0,0.0
DDM,0.10421052631578948,,904.0,40.02468799808412,4.0,1.0,0.0,0.0
EDDM,0.10421052631578948,,1440.0,33.760648999304976,9.0,1.0,2.0,0.0
EWMA,0.10421052631578948,,960.0,40.489309998520184,1.0,1.0,3.0,0.0
FHDDM,0.10421052631578948,,1744.0,36.77329600031953,32.0,1.0,0.0,0.0
FHDDMS,0.10421052631578948,,1920.0,51.722300002438715,14.0,1.0,0.0,0.0
FHDDMS.add,0.10421052631578948,,1224.0,40.495508001185954,24.0,1.0,0.0,0.0
HDDM.A.test,0.10421052631578948,,1296.0,50.70390599939856,4.0,1.0,0.0,0.0
HDDM.W.test,0.10421052631578948,,2520.0,52.9535890018451,17.0,1.0,1.0,0.0
MDDM.A.100,0.10421052631578948,,1976.0,102.81214399947203,30.0,1.0,0.0,0.0
MDDM.E.100,0.10421052631578948,,1968.0,63.481972996669356,25.0,1.0,0.0,0.0
MDDM.G.100,0.10421052631578948,,1968.0,67.83120899854111,35.0,1.0,0.0,0.0
NO_DETECTION,0.10421052631578948,,320.0,33.29842200037092,255.0,0.0,0.0,1.0
PageHinkley,0.10421052631578948,,960.0,35.71460199964349,92.0,1.0,0.0,0.0
RDDM,0.10421052631578948,,64024.0,41.578778000257444,5.0,1.0,0.0,0.0
SeqDrift2,0.10421052631578948,,30272.0,45.573732000775635,199.0,1.0,0.0,0.0
ADWIN,0.10421052631578948,,6600.0,66.17266700050095,23.0,1.0,0.0,0.0
BWAF,0.10421052631578948,,1024.0,114.05835600089631,1.0,1.0,1.0,0.0
CDDM,0.10421052631578948,,8944.0,125.78126800144673,255.0,0.0,1.0,1.0
CUSUM,0.10421052631578948,,880.0,37.013122000644216,71.0,1.0,0.0,0.0
DDM,0.10421052631578948,,904.0,37.71525699994527,11.0,1.0,0.0,0.0
EDDM,0.10421052631578948,,1472.0,33.965619000809966,19.0,1.0,3.0,0.0
EWMA,0.10421052631578948,,960.0,40.06988299806835,1.0,1.0,4.0,0.0
FHDDM,0.10421052631578948,,1744.0,36.495563999778824,33.0,1.0,0.0,0.0
FHDDMS,0.10421052631578948,,1920.0,51.1447560020315,17.0,1.0,0.0,0.0
FHDDMS.add,0.10421052631578948,,1224.0,39.855662998888874,24.0,1.0,0.0,0.0
HDDM.A.test,0.10421052631578948,,1232.0,49.953395002376055,9.0,1.0,0.0,0.0
HDDM.W.test,0.10421052631578948,,2520.0,65.27048900170485,16.0,1.0,0.0,0.0
MDDM.A.100,0.10421052631578948,,1976.0,88.62949700051104,26.0,1.0,0.0,0.0
MDDM.E.100,0.10421052631578948,,1968.0,65.54312400112394,23.0,1.0,0.0,0.0
MDDM.G.100,0.10421052631578948,,1968.0,68.0638359990553,24.0,1.0,0.0,0.0
NO_DETECTION,0.10421052631578948,,320.0,32.915451000008034,255.0,0.0,0.0,1.0
PageHinkley,0.10421052631578948,,960.0,35.946459996921476,80.0,1.0,0.0,0.0
RDDM,0.10421052631578948,,64024.0,41.17743499955395,3.0,1.0,0.0,0.0
SeqDrift2,0.10421052631578948,,30272.0,44.91398299796856,199.0,1.0,0.0,0.0
ADWIN,0.10421052631578948,,6504.0,65.3641120006796,23.0,1.0,0.0,0.0
BWAF,0.10421052631578948,,1024.0,101.4653010024631,1.0,1.0,0.0,0.0
CDDM,0.10421052631578948,,8944.0,93.84917600254994,92.0,1.0,0.0,0.0
CUSUM,0.10421052631578948,,880.0,37.17552500165766,66.0,1.0,0.0,0.0
DDM,0.10421052631578948,,904.0,36.921890001394786,11.0,1.0,1.0,0.0
EDDM,0.10421052631578948,,1472.0,34.725918998447014,9.0,1.0,0.0,0.0
EWMA,0.10421052631578948,,960.0,39.9833019982907,1.0,1.0,3.0,0.0
FHDDM,0.10421052631578948,,1744.0,35.591414001828525,30.0,1.0,0.0,0.0
FHDDMS,0.10421052631578948,,1920.0,54.710896001779474,17.0,1.0,0.0,0.0
FHDDMS.add,0.10421052631578948,,1224.0,52.40419300025678,24.0,1.0,0.0,0.0
HDDM.A.test,0.10421052631578948,,1296.0,49.56434999985504,11.0,1.0,0.0,0.0
HDDM.W.test,0.10421052631578948,,2520.0,53.44817899822374,15.0,1.0,0.0,0.0
MDDM.A.100,0.10421052631578948,,1976.0,88.01449900056468,24.0,1.0,0.0,0.0
MDDM.E.100,0.10421052631578948,,1968.0,64.292707000277,35.0,1.0,0.0,0.0
MDDM.G.100,0.10421052631578948,,1968.0,67.52047299960395,28.0,1.0,0.0,0.0
NO_DETECTION,0.10421052631578948,,320.0,32.970255000691395,255.0,0.0,0.0,1.0
PageHinkley,0.10421052631578948,,960.0,35.71946000010939,109.0,1.0,0.0,0.0
RDDM,0.10421052631578948,,64024.0,52.34989100063103,4.0,1.0,0.0,0.0
SeqDrift2,0.10421052631578948,,30272.0,45.331454999541165,199.0,1.0,0.0,0.0
ADWIN,0.10421052631578948,,6568.0,66.00196899671573,23.0,1.0,0.0,0.0
BWAF,0.10421052631578948,,1024.0,99.99764299936942,255.0,0.0,1.0,1.0
CDDM,0.10421052631578948,,8944.0,94.54402200208278,65.0,1.0,0.0,0.0
CUSUM,0.10421052631578948,,880.0,36.70444999806932,69.0,1.0,0.0,0.0
DDM,0.10421052631578948,,904.0,38.03890600102022,15.0,1.0,0.0,0.0
EDDM,0.10421052631578948,,1472.0,34.65097500156844,8.0,1.0,4.0,0.0
EWMA,0.10421052631578948,,960.0,40.645054999913555,1.0,1.0,3.0,0.0
FHDDM,0.10421052631578948,,1744.0,36.186370001814794,28.0,1.0,0.0,0.0
FHDDMS,0.10421052631578948,,1920.0,50.529275998997036,16.0,1.0,0.0,0.0
FHDDMS.add,0.10421052631578948,,1224.0,40.3407599987986,24.0,1.0,0.0,0.0
HDDM.A.test,0.10421052631578948,,1296.0,51.90180799763766,8.0,1.0,0.0,0.0
